label,tweet_id,user_id,text
Negative,758370784846884864,45440855,RT @PJMedia_com: EXCLUSIVE: How Hillary Clinton Mainstreamed Al-Qaeda Fundraiser Abdurahman Alamoudi https://t.co/QD77O4RnRn #homelandsecur…
Negative,738415163385073664,729493976596631552,Crooked Hillary Clinton is proof that  you need brains; experience alone is not enough
Positive,715433952903696385,3265519705,Hillary Clinton Punches Back Hard for Women When No One Else Does via @politicususa https://t.co/puQ6fmKfJW
Negative,768466724647792642,68300343,RT @fxnopinion: Will Hillary use her Clinton Foundation billions to help Louisiana? | via @ericbolling | https://t.co/zlacE8D7kG
Negative,794660142679736320,88237533,RT @OccuWorld: What You Can Do About The Rigged Investigation Of Hillary Clinton https://t.co/V3VwIZXL6b
Positive,719293908899930112,2254636256,"As we all know, women can't make good decisions, and also, anyone who disagrees with me is wrong. https://t.co/Ep6Apu0HGp"
Neutral,743439806240272384,56740351,"RT @ABC: Oprah endorses Hillary Clinton for president: ""I’m with her. I have to say I’m with her."" https://t.co/j0aOBsQciZ https://t.co/6hy…"
Positive,784903850440417280,25187052,RT @kurteichenwald: Associated Press just reported Hillary Clinton was seen in the Oval Office tonight measuring for new drapes while laugh…
Negative,757394032314245120,14816906,"Like my pappy always said, ""keep your friends close and those that know your criminal past closer"". https://t.co/nL9Cbikuk4"
Negative,758403279512449024,135092899,CNN Latest: Clinton's TPP controversy: What you need to know: Hillary Clinton hasn't even said anything about... https://t.co/Q7CpEJ9x6C
Positive,710090339617525760,965188334,"RT @redfox2008: RT @jupiter896: THIS WOMAN TERRIFIES THE GOP.

#ImWithHer #Hillary2016 #Vote4Hillary
#UniteBlue #TNTweeters https://t.co/LD…"
Neutral,735918065251160064,176870030,"RT @kgosztola: Following this logic, does this mean Hillary Clinton plans to refuse to debate Trump in general election? https://t.co/fIUCs…"
Negative,752394390765658112,597127813,"RT @Story27368218: CNN clip was a cut and paste, Bernie did not say he will endorse Hillary. MSM lied #SeeYouInPhilly #NeverHillary  https:…"
Negative,765937433833828352,29854321,"RT @GOPoversight: .@jasoninthehouse: Did Hillary Clinton give non-cleared people access to classified info?

Comey: Yes
https://t.co/yZ3z2x…"
Negative,772849968537333760,3784966289,"RT @Gjon777: The Truth About The Hillary Clinton FBI Investigation 
by @StefanMolyneux
https://t.co/ciHL0dSK02 via @YouTube"
Positive,795808394955395072,55840984,"RT @HillaryClinton: ""I voted for Hillary Clinton because I am absolutely confident that when she is president, this country will be in… "
Negative,788159211251326976,16247702,RT @LouDobbs: Hillary Clinton’s Health Problems - How Bad? Why Won't MSM Investigate? https://t.co/5LZvmJxBIB - @washtimes #MAGA #TrumpPenc…
Negative,743887029117784065,216188796,RT @FishmanLevine: Leaked document shows the DNC was working on behalf of Hillary Clinton from the start https://t.co/KM3hnEa64v via @nypost
Negative,732284191145103360,792660210,"Fierce supporters of Democratic presidential candidate Hillary Clinton are undeniably insufferable, spending ... https://t.co/EtBtfEjDgI"
Neutral,756644176662556674,22690617,Hillary Clinton Names Tim Kaine As Her Running Mate
Negative,729677645433036801,206931859,"RT @JeanetteJing: @ND4Bernie @ABCPolitics Shocking right?
https://t.co/31xDHZmIkv"
Positive,758136867753648128,498167911,@billclinton   Great Speech. #ImWithHer
Negative,756658276318711808,2801149766,RT @SuckMyLEFTJuan: Hoping all those rusted-on #SuperDelegates now flip to #Bernie after #DNCLeaks shows #Hillary misconduct &amp; de-legitimis…
Positive,758052861569667072,308723703,Watching the dem nomination like #ImWithHer https://t.co/hEwbOrVgRa
Negative,793838106747297792,2341214017,RT @TxAv8r: These #Hillary donors are seriously messed up. https://t.co/DFbBD02Uux
Positive,705247114905911296,21780823,#ImWithHer amazing night celebrating @HillaryClinton @katyperry @eltonofficial &amp; more. What energy. https://t.co/2CasQuSvOG
Negative,718471875446353922,1955044266,"Yep
Neither does #Hillary
She's one of the #AllLivesMatter Crowd
https://t.co/0jkMhSV62R
@rinkydnk2 @esquire"
Negative,794719900564652032,294597846,The biggest threat is from Hillary FUCKEN Clinton! @DrJillStein #NeverHillaryOrTrump https://t.co/PsDkTaJOoS
Negative,714590325457551360,34996703,"RT @atensnut: I was 35 years old when Bill Clinton, Ark. Attorney General raped me and Hillary tried to silence me.  I am now 73....it neve…"
Negative,713145920188243968,421195828,@HillaryClinton u r disgusting an so so so fake / what about Caucasian ppl killed by African Americans?? U know it goes BOTH ways??
Neutral,753885125679644672,484689371,#People Hillary Clinton and Donald Trump Respond to Bastille Day Attack as GOP Can.. https://t.co/NPmj5lKjEe https://t.co/uOQKmYMb1G
Negative,771555031971614722,317652514,"RT @ConstanceQueen8: Sleep With One Eye Opened
Stay Far Away From Her
Or You Become A Murder Mystery #MrsBillClinton
#TrumpsArmy https://t.…"
Negative,703303320601886720,204584481,"RT @circlefx: When social media is censored, what is left?  #WhichHillary @cenkuygur @ggreenwald @ninaturner @TYTNetwork @dailykos #WhichHi…"
Negative,767703933414498304,58266637,"RT @LessGovMoreFun: .What was her (Hillary Clinton) record as Secretary of State? She was an utter failure --Rudy Giuliani  
#RR #LNYHBT ht…"
Negative,793917730625912832,2161875954,Hillary Clinton: Wall Street’s Losing Horse? Constitutional Crisis? What’s the End Game? https://t.co/FtOtEWvg6r via @grtvnews
Negative,703872763489034240,3033331781,Hillary Clinton Is Not a Feminist By Katherine Timpf... https://t.co/d6hMi4SSe5 #hillaryrodhamclinton
Negative,788733016482783232,46002346,Two possibilities. Trump wins and he goes after her or coming financial collapse. I don't want her at the reins in… https://t.co/Vb5KoRkmeo
Positive,758851478077317120,2241423594,"It's happening!!!!!!!! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

#ImWithHer"
Negative,733716408245293056,50354237,"Hillary Clinton is an Obama monkey. She is ""All In"" for his FAILED foreign affairs policies! WAKE UP AMERICA! https://t.co/QznxnSwYSv"
Positive,696946578167353345,360209216,RT @Michiganborn58: Check out https://t.co/AT0EsCXuN5 #Bernie ain't so squeaky clean. #ImWithHer #Hillary2016  https://t.co/tX5hBys3as
Negative,710928250550099969,3277862586,RT @MeninistTweet: somebody stop hillary clinton  https://t.co/r7ivdaZQuO
Neutral,716615622596100096,54063181,RT @ABC: Hillary Clinton campaign accuses Bernie Sanders of playing 'games' over debates https://t.co/kLLn1SG1Tx https://t.co/hpVc7FYKU0
Negative,779107279240957953,755954300107366401,"RT @PoliticalJudo: If #PaulCombetta acted on his own accord when deleting emails, why would Hillary Clinton be paying all his legal fees? #…"
Positive,780074318722060288,131891642,"Donald Trump, false claims are still lies @AJENews  https://t.co/TWaxlzQ7ng #ImWithHer"
Neutral,795350236776583172,724050768106500096,#Clinton Scotland’s Nicola Sturgeon ‘fervently hopes’ Hillary Clinton beats Donald Trump https://t.co/TLYOjK6riF
Neutral,791744851209494529,3235443249,"Hillary Clinton, Michelle Obama share stage at rally https://t.co/Qtb6LFApgF"
Neutral,744477069682212864,256074212,"ITS A BOY! Hillary Clinton's Daughter, Chelsea Welcomes A Second Child
(Photos) https://t.co/mOuJFWHngR"
Neutral,727731522732761089,3140099661,https://t.co/kyFWL2kuZw Bernie Sanders delivers another counter-punch to Hillary Clinton at Indiana primary and… https://t.co/O1dh8njGFQ
Neutral,796184912483221504,261147000,RT @ClayTravis: Trump now favored in betting odds markets. https://t.co/H4tZCm7JGa
Negative,694477292140126208,20432203,"I hope that was a fair coin?
Hillary Clinton did so well in Iowa because of a coin toss https://t.co/9a7saIGxPf"
Positive,788467032375324672,372576948,RT @barstoolsports: Hillary Clinton's paid Wall Street speeches were released and they may make you kinda like her… 
Negative,757960696420151297,757948318605377536,"RT @GovMikeHuckabee: Having been exposed as too corrupt even to work for the DNC, Debbie Wasserman Schultz has no alternative but to work f…"
Positive,735640049476194304,239692112,"I suppose if Trump murdered someone, Fox would say they deserved it! #ImWithHer #HillaryClinton #DumbTrump #DumbDonald #ConDon"
Negative,783282631207256064,198054116,RT @6549lmartin: FACEBOOK Caught Covering For Hillary Clinton FBI Scandal (SEE IMAGES) - The Lid https://t.co/9J02pV6nOw
Negative,792586353179361281,183654798,@HillaryClinton oh now it's the republicans? It just may be a matter of where there's smoke there's fire
Negative,777943272811556864,880046730,"Does she hear herself? She's the moron that gives them a bed,roof,food and spending money inviting 500,000 more 🐏🐏🐏🐏 https://t.co/DSkDRFrRGN"
Negative,741284790817587200,314262006,"@HillaryClinton @SenWarren You guys are doomed, unless of course you plan on rigging the software of the voting machines? eh eh?? ;-P"
Positive,794996645670907904,211291786,@HillaryClinton fight to the finish
Negative,762836935589015552,729468427291660289,@HillaryClinton see a doctor...
Positive,759933613227974656,1040569110,"RT @HillaryClinton: A night to remember.
https://t.co/lJ2M2QtFJD"
Negative,794009464835698688,532790251,RT @Darren32895836: BREAKING!!! YUGE NEW Hillary Clinton PAY4PLAY with Ukraine Billionaire who gave 8MILLION for a dinner With HRC!… 
Negative,779676615873736705,742446825337028608,(Typically liberal always wants something they didn't earn) #DNCleak #neverhillary #crookedhillary #MAGA #ImWithYou… https://t.co/oM6L5WheMt
Negative,736385057133199360,3775944373,"RT @JohnFromCranber: Women Physically Abused by Bill, Then Psychologically Abused by 'H' https://t.co/tVYRXXzsHZ 'H' = Amoral Fiend #tcot h…"
Negative,740585859318157312,24461170,THIS!!! She wants our kids locked up.  Why are we so forgiving or forgetful? It's unnerving. #Saynoto #Hillary2016 https://t.co/Hm2yaEaTW2
Positive,788884140196323332,768790387968380933,RT @SteveCase: Why I Endorsed Hillary Clinton https://t.co/UrP15Djk1N #Debate #VFSummit @BloombergTV
Positive,757731645491335168,701566043374940161,RT @TheGayLayman: 100%!He knows she'll kick his ass if he tries ANYTHING! @realDonaldTrump @PaulManafort @PutinRF_Eng @PaulBegala https://t…
Negative,786254481843335172,778318997511077888,"The (Hillary &amp; Bill) Clinton Foundation, Stealing Billions From Those In Need https://t.co/faUwT1FC6e"
Positive,795920024447909888,22909879,RT @BealsParrish: Wow. Love Lady Gaga Giving A Great Speech For Hillary Clinton.Make it happen. Go Vote Tomorrow America. Make Your V… 
Negative,703078001223843840,701195846021472257,"@DWStweets #WhichHillary did you work for in 2008? Annie Oakley In PA Hillary, or gun control Hillary? #BlackLivesMatter"
Positive,788398638783459328,27052060,The latest The @MikelKing Jester Times ! https://t.co/zjgLmF5Y9Z #imwithher #uproxx20
Negative,751624390656331776,253092158,I’m Not With Her- Why Hillary Clinton as President Would b Disastrous 4 the United States of America via @Trump_Row https://t.co/d3d5An7Lk8
Negative,784636047087005697,516947063,BREAKING: Wikileaks links @HillaryClinton to Russia  #PodestaEmails #PodestraEmails #Clinton https://t.co/y2zlanUA9s
Neutral,750189150800867328,22627669,Hillary Clinton's attack ad on Donald Trump https://t.co/2yq6BYGVLm
Negative,784944576071102464,488236286,@JudgeJeanine @ScottBaio don't forget Hillary Clinton is still a Goldwater girl once a Goldwater girl always a Goldwater girl vote Trump
Negative,777933201574600704,4716809375,I liked a @YouTube video https://t.co/jWHB861AZP Hillary Clinton's Illness Revealed
Negative,732734719746527232,49462016,"RT @WayneDupreeShow: How does Hillary Clinton get past this question when signing her name to run for POTUS?

""Are you under investigation…"
Positive,740373276220755969,89533742,"RT @UnstableIsotope: So, I can't wait for dudes to shit all over Hillary Clinton's historic win tomorrow."
Positive,714176468457287681,448469153,#ImWithHer and so is he  https://t.co/alYbKr5MR9
Neutral,758523958127845384,740737945619947521,RT @nytimes: President Obama defended his legacy and made the case for Hillary Clinton. More highlights: https://t.co/q3wFAQF0lG https://t.…
Negative,752161392363397120,4214136858,RT @jjliberty: FBI Insider Leaks All:  Clinton Foundation Exposed! Involves Entire US Government! https://t.co/A4h8RsL6vE   #Hillary for Pr…
Negative,781117398040522752,460357747,"RT @realDonaldTrump: Why isn't Hillary Clinton 50 points ahead?
#DebateNight https://t.co/iux7icIkaT"
Negative,734483866824495104,3310027153,"@hillaryclinton Hildabeast, Crook, Thief, responsible for Benegazi murders and supporter of murdering unborn children, enabler of rapist"
Positive,759209430932135936,110606644,Why Can't You Believe Hillary Clinton Is Inherently Honest? https://t.co/nYNR97Rrk0
Positive,781555947906928641,2469757410,"RT @troyesivan: If you're old enough, I implore you to please, PLEASE make sure that the words 'President Trump' are words we never have to…"
Positive,766804113120190464,1495862743,"@CNNPolitics @Bakari_Sellers @AC360 No way to argue trumps ignorance. 
#broadbrush
#nevertrump
#ImWithHer 💙"
Positive,755816760658399232,1575595518,"RT @HillaryClinton: Republicans have a lot of nice things to say—when it's not an election year. Thanks, Mayor Giuliani. #RNCinCLE https://…"
Positive,792131285858693120,1567245246,I liked a @YouTube video from @itsdanbull https://t.co/6YC18zd7ek LOVE LETTER TO HILLARY CLINTON | Dan Bull
Negative,762825847174787073,3426415037,"RT @WeNeedTrump: Women make 38%!less than men do at the Clinton Foundation. But don't worry, Hillary is an advocate for women! https://t.co…"
Neutral,722272543550214144,2228687196,"RT @CNN: Poll: Bernie Sanders gains on Hillary Clinton, trails by 2 points https://t.co/9q0gZXlNao https://t.co/Qu4YkqA3e8"
Positive,751246573963587584,736906087773962240,@HillaryClinton A life in public service vs. a life of greed and self-enrichment.
Positive,707356586621210624,55826938,RT @MattPaulIA: St. Louis is Clinton Country @billclinton #ImWithHer #MarchMatters https://t.co/cHwikG95eW
Positive,795731723300507649,1961040258,I've been a dedicated supporter since day 1! No wavering during the bad times. I encourage everyone to vote for lov… https://t.co/rs9r9Qtf10
Negative,752812524505034753,752744424279420928,"AB journal : ""Listen Up"" - Hillary Clinton Lecturing Whites To Listen To Blacks - Fox &amp; Friends: https://t.co/tnoTYoqKmI via @YouTube"
Neutral,761152800575332354,18398492,What FBI Director James Comey Really Said About Hillary Clinton Email Probe - ABC News - https://t.co/aGPFPgEydV via @ABC
Negative,778330142519267329,1287018594,"RT @kerpen: Dear Media and FBI:

Hillary Clinton's spokesman flat out lied to you when he said Combetta acted alone. https://t.co/K7jR0K5QGm"
Negative,705022728730873856,1059504000,How is it that #Hillary Clinton has not been indicted?
Negative,790629429881876480,1104286099,RT @realDonaldTrump: 'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a
Neutral,715698937106018304,18220818,RT @danmericaCNN: Hillary Clinton will be on @TheView Thursday. This will be her first appearance on the show as a 2016 candidate. https://…
Neutral,765229619566051328,755439619144048642,"Wikileaks Says They Have 1,700 Emails Proving Hillary Clinton Knew about U.S. Military Weapons Shipments to Al Qaeda and ISIS …"
Neutral,747474118090448896,20841668,The Wall Street Journal: Hillary Clinton and Elizabeth Warren appear together for first time on campaign trai... https://t.co/xVUwTIDgKF
Negative,792192212935270400,2794918633,"RT @PoliticsVandal: The team that is helping #Hillary. 
#HillaryEmails #ShadowGovernment #Trump #MAGA #FBIDocs #CrookedHillary https://t.co…"
Positive,791437112050450432,220251523,RT @HillaryClinton: Join @S_C_ in Cleveland for a concert to help get out the vote for Hillary! Text JAYZ to 47246 for all the details. htt…
Negative,780420859974463488,1371572360,RT @KellyannePolls: 305 economists oppose Hillary's economic plan. Economists have a message: Clinton's policies are wrong for America http…
Positive,742897576358338560,807273494,@realDonaldTrump Trying to scare people into voting for DT??? Won't work looser #DonTheCon #Trump2016 #Hillary2016 https://t.co/6WySFgWrxu
Negative,742781221361618944,17056659,RT @HillaryIsACrook: Obama = 8yrs of #TREASON  SAY NO to #GUNGRAB  YES to #2A and a Constitutional Republic as the forefathers intended! ht…
Positive,709903829253226496,45490102,"Big wins for @HillaryClinton with Florida, NC and now an early call for Ohio. Glad to see my old Ohio dem friends support her #ImWithHer"
Negative,784550832666767360,276944655,RT @TweetingYarnie: If u want to elect a decent person #Hillary is not your candidate. Even she admitts she lies. #PodestaEmails… 
Neutral,776399385789734912,236666920,This map shows that any other Republican would have been stealing Hillary's lunch money at this point. https://t.co/t1jkhLdgPl
Positive,694242382993330176,368589451,RT @JoelCRosenberg: Behind the political battle underway is an epic spiritual battle over the future of America. Are you praying? https://t…
Positive,794628258541293568,15148235,RT @ChrisJZullo: Hillary Clinton has no connection to #SpiritCooking. Another distraction away from the fact Donald Trump is totally unfit…
Positive,718809658987790336,36991983,"Retweeted Hillary Clinton (@HillaryClinton):

Fighting for women and girls for 40 years and counting.... https://t.co/DKPhDniY9q"
Neutral,693466248999493632,19248117,RT @nytimes: The Times editorial board endorses Hillary Clinton for the Democratic nomination https://t.co/PQRut4XIXM via @nytopinion
Negative,791382186113044480,15062468,"@Tk1Roy SWEDEN, you fucktard. PROVEN FALSE AND ILLEGAL SMEAR TACTIC BY HILLARY CAMP. https://t.co/bpwKZjt6by"
Positive,781167595114205184,286512376,"RT @BoySpartan: I want a Commander in Chief whom is prepared.  
The more prepared, the better! 
#HRC #DEBATE #trump #TrumpSniffles #NeverTr…"
Negative,794143623671529472,4258893975,RT @Victori71012315: Remember them and never forget Bengazi!!! Never Hillary Clinton!!! VOTE for Trump and Pence!!!! @realDonaldTrump… 
Negative,747925327087697921,3637329082,"RT @realDonaldTrump: Hillary Clinton’s Presidency would be catastrophic for
the future of our country. She is ill-fit with bad judgment."
Negative,764558829686169600,934612987,RT @wendyvoss: CLINTON CASH: Bill and Hillary Made $238 Million After White House - Breitbart https://t.co/7zj2GeJHZz
Negative,792714898811789312,3142434301,"RT @vivelafra: SEIZURE WARNING: #Hillary, surrounded by med staff, is now wearing sunglasses *indoors* as seizure-prone Parkinson'… "
Neutral,724775133995376640,626996581,RT @mayaharris_: We are not a post-racial society. We still struggle with racism and it’s holding us back. –@HillaryClinton #ImWithHer #MSN…
Negative,719555595204833281,707273903006068736,"RT @TexasForBernie: ""I believe marriage is not just a bond but a sacred bond between a man &amp; a woman"" -Hillary Clinton, Senator, July 04 ht…"
Negative,784447447456182272,1110768727,RT @ChuckRossDC: Hillary Clinton’s Coke Problem https://t.co/7smlBOFRyW via @dailycaller
Positive,752894346186330112,79682486,"RT @BernieSanders: Our job now is to see our progressive platform implemented by a Democratic Senate, a Democratic House and a Hillary Clin…"
Positive,776496682850594817,16062633,"RT @yieldcurve23: #NeverTrump   #ImWithHer   #FlipItDem

The small business owners Trump never paid in full @CNNPolitics https://t.co/TjtRN…"
Negative,761267386041249792,37468120,RT @andersonDrLJA: NO COMPANY WOULD HIRE #HILLARY AS THEIR CEO!!! THEN WHY WOULD WE CHOOSE HER AS #POTUS? #NeverHillary #Hillary4Jail https…
Positive,783019642050576384,742112059236581376,@HillaryClinton @KingJames @BI_contributors Thank you Madame President.
Positive,778321297369657344,65674161,George H.W. Bush would join many other Republicans in supporting Hillary Clinton. Here’s a list. https://t.co/79BCL24Kny
Neutral,750383955883339777,69159620,"RT @girlsreallyrule: ""#CoryBooker no longer denying he's being vetted as #HillaryClinton's VP pick"" 👏🏼👏🏼👏🏼 #UniteBlue #ImWithHer https://t.…"
Positive,782009603395493888,45878384,@HillaryClinton It will get worse. Stay the course and remember the goal.
Positive,786362856325386241,351938659,"RT @kharyp: Things #DonaldTrump has normalized:
Bigotry
Racism
Body shaming
Hate speech
Hacking
Rape culture
Victim blaming
Sex… "
Negative,792362864048803840,1269566431,RT @kayleighmcenany: 2006 Audio Emerges of Hillary Clinton Proposing Rigging Palestine Election https://t.co/LcvhMuiDFa
Positive,736640922037964801,237103462,"RT @Bros4Hillary: It is no joke that @HillaryClinton plans to break down barriers. @kathygriffin 
#ImWithHer #DealMeIn
#CAPrimary https://t…"
Negative,760668235045797888,322879013,RT @US_Army_Vet: Father of #Benghazi victim: #Hillary lied to me &amp; the American public►https://t.co/fHIEksoZp3 @eeb1 @dmb2273 #USA https://…
Negative,773715165309206528,2444893800,NEW EVIDENCE: Hillary Clinton Worked With The Muslim Brotherhood Causing The Murder of Americans In Benghazi -... https://t.co/ynlkkMglPT
Positive,793093833160548352,358556067,RT @Normsmusic: The FBI has just announced they discovered emails showing Hillary Clinton was involved in the conspiracy to murder Presiden…
Neutral,780784556739657728,93909772,#HipHopBreaker: Mary J. Blige Sings for Hillary Clinton in Preview of Her Beats 1 Radio Show 'The 411' https://t.co/KUwHO4B2NM
Neutral,778710195283210240,1000232604,"Alright, if Hillary Clinton wins the presidency and doesn't do anything good for us, something finna happen cuz"
Negative,775158002491850752,4514031074,Good. https://t.co/ICtXgE5eCR
Negative,792130278999203840,767553236878266369,"RT @roycan79: WATERGATE JOURNALIST BERNSTEIN: FBI Would Not Reopen Case Unless New Evidence AGAINST #HILLARY Was "" Real Bombshell… "
Negative,793737597960978432,3826647195,Crooked Hillary Clinton —— I'm just  short-circuiting my GTGS  (Genetic Truth Glitch Syndrome) till rehab b4 Nov 8.… https://t.co/EYeWeKlzoy
Negative,702191191715135490,909041575,@TheYoungTurks @Beyonce  I'd rather Beyonce affiliated with Red Lobster than Hillary Clinton.
Negative,729754448357167104,707313806007996419,"RT @cascamike: ""the former secretary of state received 53%!of the donations from wall street in march.” https://t.co/qVEOznIQW1"
Negative,757641133010726912,552648775,"Syrian Asylum-Seeker Kills Woman With Machete in Germany, Is Arrested https://t.co/6NjfxuWRbM The guys #Hillary wants to let in!!"
Positive,775761461960437760,19088288,RT @nobarriers2016: .@HillaryClinton has what it takes! #ImWithHer #StrongerTogether https://t.co/bdz1ZIehAC
Neutral,747383618440413184,143772066,"RT @aseitzwald: Elizabeth Warren will join Hillary Clinton on the stump today for the first time, campaigning in Ohio."
Negative,762962351385567232,389297134,RT @antoniosabatojr: Barack Obama’s regulations through Executive Order have destroyed this economy &amp;Hillary Clinton has vowed to protect &amp;…
Positive,781545259515936768,3375099370,RT @FullFrontalSamB: Hillary Clinton loves a good joke. His name is Donald Trump. #SamanthaBee https://t.co/ASmJh8P3SW
Negative,749792850510901248,932485082,RT @realDonaldTrump: Crooked Hillary Clinton knew that her husband wanted to meet with the U.S.A.G. to work out a deal. The system is total…
Negative,740031797652770816,4435179915,RT @WayneDupreeShow: Sanders CONDEMNS Media Rush To Nominate Hillary Clinton Ahead of CA Primary https://t.co/9J5DaItCz3 #NeverHillary #Tru…
Negative,795625956614537216,119170036,"RT @Acidfast1: Hillary Clinton Directed HER MAID to Print Out CLASSIFIED MATERIALS--THIS PROVES COMPLETE IGNORANCE, OR INTENT. JAIL https:/…"
Positive,707409421161332736,2863259475,"RT @HillaryClinton: ""If we reach for love and kindness instead of bluster and bigotry, we can see the best in each other, not the worst."" —…"
Positive,710668246949625856,252221052,RT @Bros4Hillary: Your LOL for the day. #ImWithHer #ShesWithUs #GiveEmHill https://t.co/8i9cMQNK13
Positive,792396946296086528,3496653913,"RT @kurteichenwald: Been reporting all day to find out: The FBI announcement is a big nothing burger. (Before u attack, read) https://t.co/…"
Negative,760009710414114816,156187068,RT @MeekKristy: It's so funny Libs actually think #Trump is afraid to debate #Hillary! Libs are afraid he will expose her! Be Afraid! #Trum…
Positive,796029161244504064,49226976,RT @Richard_Schiff: Fantastic and beautiful speech. Listen and listen again. https://t.co/6odzX6xGGD
Negative,693080862779375616,329832303,"Bernie Sanders Slams Hillary Over Debates: ""The Clinton Campaign Does Not Run The World"" | Video | RealClearPolitics https://t.co/Pt8DgCQ0wH"
Negative,775487667433799680,636732886,RT @jjack9400: #Hillary Emails Reveal True Motive for Libya/Syria Civil War https://t.co/4ikqEejSH1 #Imwithher #HillaryClinton #MSNBC #CNN…
Positive,778073749597761537,2173135652,"Hillary Clinton to reach out to millennials with focus on policy: College affordability, jobs https://t.co/J6aDPOqFcp"
Positive,788142844112412672,22485035,RT @Sgarcia81: We need a new name for Trump. How about #DamagedDonald? Donald Trump: Damage. Damaging. DAMAGED. #ImWithHer #HRCistheNominee…
Negative,723608155566034944,625955478,"RT @JohnFromCranber: If #Hillary Can't Recognize Top Secret Info, She Has No Business Running For President of The United States #Tcot http…"
Negative,777682558192582656,456334233,RT @Conservative_VW: Clinton News Network @CNN still carrying the pail for DRUGGED OUT Hillary .... https://t.co/rhzUljE7Dt
Negative,792732060217511936,2367863310,"RT @PeckPolitics: More #Wikileaks: Here, we learn that inside the Clinton campaign, Hillary is seen as little more than a ""profit cen… "
Positive,709560139653591041,16069119,How can a tweet make one cry.  I know she will not forget.   https://t.co/QjY1pItQiY
Negative,794879429231214592,47990660,RT @dcexaminer: NYC Mayor Bill de Blasio admits difficulties in defending Hillary Clinton https://t.co/2b9QCowzPO https://t.co/b1nwLX8IAJ
Negative,787766829385191424,707434425169141761,"RT @realDonaldTrump: Finally, in the new ABC News/Washington Post Poll, Hillary Clinton is down 11 points with WOMEN VOTERS and the electio…"
Negative,764967235551162369,759886365311905793,RT @Veteran4Trump: Military Times Survey: Active Duty Military prefer Donald Trump to Hillary Clinton by a huge margin #SundayMorning https…
Negative,791227316999430144,2257251702,RT @TRUMPMOVEMENTUS: Crooked Hillary Clinton is being exposed for her dirty politics and corruption. She was behind Donald Duck costume.… 
Negative,689552262620909568,41186732,Hillary Clinton Praises a Guy With Lots of Blood on His Hands  https://t.co/KqkXH2XJM3 https://t.co/0vtyNkwfXh
Negative,710885068323971072,4708408224,"RT @wikileaks: Dear @Facebook: stop censoring our Hillary Clinton email release. No, really. Stop it. There is no technical excuse. https:/…"
Positive,702688873608978434,798914238,@jmorris116 @fatdaddybulldog This is a good read. https://t.co/XhWXYyjxix
Negative,774660879476404224,4725400273,RT @StephenFleming: This is how the Vietnam War started. I would have expected Hillary to have remembered that. https://t.co/PBdFSdC1Qx
Negative,783506809193652224,2744936164,RT @DrThomasPaul: #Wikileaks don't waste people's time. Americans are busy people. We know #Hillary is a #criminal. Get on with it. #Octobe…
Positive,764342946770644992,1623946224,RT @peterdaou: 300K shares on this @Karoli post: I Was One of the Most Ardent #Hillary Haters on the Planet…Until I Read Her Emails https:/…
Neutral,773814484393660416,4805753570,"Trump, Clinton make cases at security forum - Hillary Clinton on Wednesday night again defended her handling of... https://t.co/aweyO4Cz3O"
Positive,764121390756696066,1711434614,RT @ChrisJZullo: Why won't Donald Trump release his tax returns? Because they'll show he's the one who's rigging the system #ImWithHer #Str…
Positive,715208587027603456,2861426208,RT @lm_mcd: Spotted at Hillary in Harlem rally. God bless America #NYPrimary #ImWithHer https://t.co/Bx67yV28Go
Negative,733663635873103872,1074278209,"How did #CrookedHillary get on the ballot twice? ...Oh yeah, but how will they know #WhichHillary to choose? #DropOutHillary
 #DINO"
Positive,776622080506724352,1584332814,"RT @dbernstein: The news is: ""Donald Trump's Presidential campaign falsely accuses Hillary Clinton of starting racist conspiracy theory."""
Neutral,713833303623790593,299983531,RT @washingtonweek: When it comes to Hillary Clinton's emails: What is classified? What isn't? @MarkMazzettiNYT explains: https://t.co/KPwR…
Positive,740624254857842688,18357033,Congrats to Hillary Clinton - the first woman to lead a major political party's  presidential… https://t.co/rPzpUMMx1z
Negative,734375845049995265,15250808,"RT @JeanetteJing: This film about #Hillary2016's corruption will premiere in #SeeYouInPhilly during the convention. #DropOutHillary
https:/…"
Negative,719989850753990657,719269383818719232,@HillaryClinton women get paid differently but not for the same work you stupid bitch #HillaryForPrison2016
Negative,762822359933980672,405909513,"RT @geoffcaldwell: Which means she will be deposed UNDER OATH instead of the no recording, no transcript FBI pass. #HillaryLies https://t.c…"
Positive,773556516817338368,58392270,"RT @NciszivaTk: Two biggest newspapers in Texas, Dallas Morning News and Houston Chronicle both endorsed Hillary Clinton. https://t.co/67Ay…"
Negative,727850126757236736,130345533,with republicans like this who needs democrats? Christie Todd Whitman: I'll Vote For Hillary Clinton Over Trump https://t.co/x2oEPjhDLK
Neutral,683491176930906112,1474059037,"RT @ZeeNews: Bill Clinton to stump for Hillary on Monday
https://t.co/dpCSMtGbOV"
Negative,773868463617998849,746179736636776448,"RT @realDonaldTrump: ""A rough night for Hillary Clinton""  ABC News."
Negative,748515921631731712,68889823,"RT @FreedomWorks: Hillary Clinton's amazing, almost comical economic speech: https://t.co/PKOh086eod @StephenMoore via @fxnopinion"
